id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
6667,36,Wiraswasta,263130,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
25852,36,Pekerja Bebas Bukan Perusahan,67728,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
15258,47,Wiraswasta,209460,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,20790000.0,47.0,0
13441,32,Wiraswasta,172714,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
29941,37,Wiraswasta,208358,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
1495,28,Pekerja Bebas Perusahaan,210295,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
10429,28,Pekerja Bebas Perusahaan,204247,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
10835,30,Wiraswasta,285295,Sarjana,13,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
19825,54,Wiraswasta,198546,Master,14,Janda,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
47609,45,Pekerja Bebas Perusahaan,190482,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
76,40,Wiraswasta,32214,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
36012,20,Wiraswasta,356347,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,0
47931,63,Pekerja Bebas Bukan Perusahan,175177,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,35.0,1
2181,34,Wiraswasta,244147,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
24819,20,Wiraswasta,196745,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,16.0,0
10862,49,Pemerintah Lokal,226871,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
29407,47,Wiraswasta,583755,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
36905,39,Pekerja Bebas Bukan Perusahan,34066,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
10934,42,Wiraswasta,181265,D4,11,Menikah,Supir,Laki2,0.0,0.0,48.0,0
14751,24,Wiraswasta,199555,D4,11,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,5.0,0
37322,44,Pemerintah Lokal,241506,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,50.0,0
13288,28,Wiraswasta,76129,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
28836,19,Wiraswasta,311974,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,25.0,0
46513,21,Wiraswasta,37482,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
24834,30,Wiraswasta,54608,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
33445,45,Pemerintah Lokal,187715,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,1
3277,35,Wiraswasta,180342,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
3678,40,Wiraswasta,150528,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
11192,47,?,109832,SMA,9,Menikah,?,Laki2,72492000.0,0.0,30.0,1
26591,43,Wiraswasta,183273,Master,14,Menikah,Ekesekutif Managerial,Perempuan,210336000.0,0.0,32.0,1
39909,34,Pemerintah Negara,764638,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,67018000.0,0.0,47.0,1
22026,40,Wiraswasta,111483,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
3942,28,?,37215,Sarjana,13,Belum Pernah Menikah,?,Laki2,0.0,0.0,45.0,0
27268,35,Wiraswasta,200445,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,27636000.0,40.0,0
22476,57,Pemerintah Lokal,121111,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
33688,49,Wiraswasta,107009,SMA,9,Cerai,Servis Lainnya,Laki2,0.0,0.0,40.0,0
13175,29,Wiraswasta,31935,SMA,9,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
26229,67,Pekerja Bebas Bukan Perusahan,45814,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,40.0,0
45004,42,Pemerintah Lokal,216411,D3,12,Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,1
29357,50,Wiraswasta,176227,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
18876,39,Wiraswasta,163237,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
39568,51,Wiraswasta,108914,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
41123,21,Pemerintah Negara,311311,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,12.0,0
14665,40,Wiraswasta,26892,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
26883,36,Wiraswasta,115700,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,0
57,35,Wiraswasta,56352,D4,11,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
1841,34,Pemerintah Lokal,62463,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,22106000.0,40.0,0
1374,43,Pemerintah Lokal,169203,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
21102,35,Wiraswasta,169672,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
11333,48,Pemerintah Lokal,78859,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
26922,39,Wiraswasta,163392,SMA,9,Menikah,Sales,Laki2,0.0,0.0,26.0,0
16006,28,Wiraswasta,69847,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
18658,25,Wiraswasta,378322,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,28014000.0,50.0,0
26040,29,?,95108,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,0
1891,62,Wiraswasta,149617,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,16.0,0
27269,26,Pekerja Bebas Bukan Perusahan,37918,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,60.0,0
6133,46,Pemerintah Provinsi,161337,Pendidikan Tinggi,10,Cerai,Tech-support,Laki2,0.0,0.0,40.0,0
15087,62,Wiraswasta,664366,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,60.0,1
46758,41,Wiraswasta,27305,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
38318,70,Wiraswasta,117464,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,16.0,0
4362,20,Wiraswasta,246250,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
24860,23,Wiraswasta,447488,9th,5,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,35.0,0
40135,42,Wiraswasta,344060,SMA,9,Menikah,Sales,Laki2,102172000.0,0.0,40.0,1
8027,45,Wiraswasta,59380,Sarjana,13,Berpisah,Ekesekutif Managerial,Perempuan,0.0,0.0,55.0,0
46289,48,Pemerintah Negara,104542,Master,14,Janda,Spesialis,Perempuan,0.0,0.0,40.0,0
6862,51,?,69328,D4,11,Menikah,?,Laki2,0.0,0.0,50.0,1
37907,32,Pemerintah Provinsi,86150,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,27678000.0,40.0,1
29652,56,Wiraswasta,133819,SMA,9,Berpisah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
21667,41,Pemerintah Lokal,168071,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
3075,18,Wiraswasta,130849,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,15.0,0
40344,45,Pemerintah Negara,116892,D3,12,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
34058,35,Pemerintah Lokal,433602,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,38.0,0
25593,27,Pemerintah Negara,312692,Sarjana,13,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,12.0,0
11179,20,Pemerintah Lokal,243178,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
39676,39,Wiraswasta,266960,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,25.0,0
18576,23,Wiraswasta,166527,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
15857,68,Pekerja Bebas Bukan Perusahan,211584,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,1
30451,47,Wiraswasta,70943,SMA,9,Menikah,Mesin Inspeksi,Laki2,72492000.0,0.0,40.0,1
19895,53,Pekerja Bebas Perusahaan,55139,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
37502,73,?,86709,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,38.0,0
38226,23,Wiraswasta,117767,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,36.0,0
20751,36,Wiraswasta,177907,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,65.0,0
1542,39,Pemerintah Lokal,203070,SMA,9,Berpisah,Penjaga,Laki2,0.0,0.0,40.0,0
34875,59,Wiraswasta,172618,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,56.0,0
9498,70,Pekerja Bebas Bukan Perusahan,280639,SMA,9,Janda,Servis Lainnya,Perempuan,32606000.0,0.0,20.0,0
8277,43,Wiraswasta,209149,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
19208,45,Wiraswasta,297884,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
16622,42,Pemerintah Lokal,248476,Pendidikan Tinggi,10,Cerai,Supir,Laki2,0.0,0.0,65.0,1
33910,40,Wiraswasta,171888,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,24.0,1
6605,23,Pemerintah Lokal,248344,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
45772,60,Wiraswasta,258869,Doktor,16,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,0
40791,68,Pemerintah Negara,99106,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,20.0,0
20096,28,Wiraswasta,189530,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
16057,32,Wiraswasta,29312,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
26279,25,Wiraswasta,232991,5th-6th,3,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
8961,59,Pekerja Bebas Bukan Perusahan,124771,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,30.0,0
31207,48,Wiraswasta,97863,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
3616,26,Wiraswasta,189590,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
41315,36,Pemerintah Provinsi,223749,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
29385,24,Wiraswasta,23438,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
26187,63,Wiraswasta,200474,1st-4th,2,Cerai,Supir,Laki2,0.0,0.0,40.0,0
15733,27,Wiraswasta,107458,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
5937,71,Wiraswasta,163385,Pendidikan Tinggi,10,Janda,Sales,Laki2,0.0,0.0,35.0,1
18050,36,Wiraswasta,189382,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
41215,19,Wiraswasta,96705,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,14.0,0
42076,31,Wiraswasta,161153,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,0
17094,22,Wiraswasta,145964,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
20077,35,Wiraswasta,183892,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
47761,27,Wiraswasta,212578,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,24360000.0,40.0,0
12193,65,Pekerja Bebas Perusahaan,178771,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
22109,66,?,186030,7th-8th,4,Menikah,?,Laki2,0.0,0.0,32.0,0
8880,36,Wiraswasta,193026,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
19656,33,Wiraswasta,171215,Master,14,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
9583,33,Pekerja Bebas Bukan Perusahan,124187,D3,12,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,32.0,0
38970,50,Pemerintah Provinsi,36489,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
39402,33,Wiraswasta,232650,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
13138,42,Pemerintah Lokal,267138,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
8216,51,Wiraswasta,202956,D4,11,Menikah,Sales,Laki2,0.0,0.0,40.0,0
41436,20,Wiraswasta,163870,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
35351,37,Wiraswasta,95551,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,45.0,0
9338,27,Wiraswasta,236246,D3,12,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
21179,23,?,281668,10th,6,Belum Pernah Menikah,?,Perempuan,0.0,0.0,40.0,0
939,31,Wiraswasta,111567,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,1
39652,19,Wiraswasta,277695,SD,1,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,50.0,0
6116,56,Wiraswasta,204816,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
39804,22,Wiraswasta,199555,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,48.0,0
41375,47,Pemerintah Provinsi,169549,Sarjana,13,Menikah,Spesialis,Laki2,102172000.0,0.0,60.0,1
1429,57,Wiraswasta,173796,SMA,9,Menikah,Supir,Laki2,0.0,26418000.0,40.0,1
21214,47,Pemerintah Provinsi,44257,Sarjana,13,Menikah LDR,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
30860,53,Wiraswasta,257940,SMA,9,Menikah,Mesin Inspeksi,Laki2,39606000.0,0.0,40.0,0
35079,23,?,170456,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,5.0,0
44565,31,Pemerintah Provinsi,158847,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
34786,44,Wiraswasta,230478,D3,12,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
24215,58,Pemerintah Provinsi,319733,SMA,9,Menikah,Supir,Laki2,0.0,0.0,70.0,0
23324,39,Wiraswasta,103925,Sarjana,13,Menikah,Spesialis,Perempuan,107632000.0,0.0,32.0,1
40038,36,Wiraswasta,68798,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
14536,51,?,175985,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,0
45911,52,Wiraswasta,24185,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,84.0,0
19228,57,Wiraswasta,71367,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
36506,31,Wiraswasta,408208,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
27427,40,Wiraswasta,124747,SMA,9,Menikah,Perbaikan Kerajinan,Perempuan,102172000.0,0.0,40.0,1
7329,33,Wiraswasta,132832,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,0
20157,18,Wiraswasta,148952,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,24.0,0
14091,25,Wiraswasta,169124,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
34043,35,Pemerintah Negara,37314,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
30256,22,Wiraswasta,194630,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,45.0,0
20202,34,Pekerja Bebas Bukan Perusahan,321709,D3,12,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,25.0,0
25865,37,Wiraswasta,295127,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Laki2,0.0,0.0,47.0,0
1793,45,Wiraswasta,166107,Master,14,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
20849,76,Wiraswasta,127016,7th-8th,4,Janda,Asisten Rumah Tangga,Perempuan,0.0,0.0,40.0,0
31469,23,Wiraswasta,38707,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,60.0,1
3241,41,Wiraswasta,223062,Pendidikan Tinggi,10,Berpisah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
4172,46,Wiraswasta,324655,Master,14,Menikah,Tech-support,Laki2,0.0,26628000.0,40.0,1
13707,50,Wiraswasta,114056,D4,11,Menikah,Penjaga,Laki2,0.0,0.0,84.0,0
46127,28,Wiraswasta,220656,11th,7,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
32130,35,Wiraswasta,203717,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
20801,43,Pekerja Bebas Perusahaan,244945,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,60.0,0
30159,41,Wiraswasta,96741,D3,12,Cerai,Sales,Laki2,0.0,0.0,40.0,0
21406,37,Wiraswasta,329980,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
7718,50,Wiraswasta,195298,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
28736,54,Wiraswasta,244770,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
16603,30,Wiraswasta,145231,D3,12,Cerai,Pemuka Agama,Perempuan,0.0,24668000.0,40.0,0
3135,60,Wiraswasta,191188,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
46651,44,Wiraswasta,160261,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,33278000.0,35.0,0
7317,67,Pekerja Bebas Perusahaan,330144,Master,14,Menikah,Sales,Laki2,0.0,0.0,48.0,1
5813,53,Wiraswasta,266529,D4,11,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
856,34,Pemerintah Lokal,166545,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
41133,29,Wiraswasta,213152,11th,7,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,52.0,0
44853,17,Pemerintah Lokal,287160,11th,7,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,7.0,0
37972,45,Wiraswasta,123681,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
45268,36,Wiraswasta,196554,Pendidikan Tinggi,10,Menikah,Sales,Laki2,210336000.0,0.0,40.0,1
34496,23,Wiraswasta,123586,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,25.0,0
39816,80,Wiraswasta,138737,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
46880,54,Wiraswasta,83103,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,67.0,0
12904,54,Pekerja Bebas Perusahaan,206862,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,36.0,1
11780,43,Pemerintah Negara,129298,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
17240,52,Wiraswasta,180142,Master,14,Menikah,Tech-support,Laki2,0.0,0.0,45.0,0
9109,27,Pemerintah Negara,176727,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
26990,23,Wiraswasta,311376,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
18026,33,Wiraswasta,233107,9th,5,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,33.0,0
39016,37,Pemerintah Provinsi,54595,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
30127,30,Wiraswasta,426431,Master,14,Belum Pernah Menikah,Spesialis,Laki2,147280000.0,0.0,40.0,1
23373,17,?,806316,11th,7,Belum Pernah Menikah,?,Perempuan,0.0,0.0,20.0,0
44223,18,Wiraswasta,190325,11th,7,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
37828,42,Pekerja Bebas Bukan Perusahan,344624,Doktor,16,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,99.0,1
25172,47,Pekerja Bebas Bukan Perusahan,190072,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
44833,47,Wiraswasta,301431,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
46733,54,Wiraswasta,146834,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,0
25106,51,Pemerintah Lokal,184542,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
8942,30,Wiraswasta,313038,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
26519,31,Wiraswasta,167319,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
39668,46,Pemerintah Negara,107682,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
27415,21,Wiraswasta,209067,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
15983,26,Wiraswasta,181666,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
38400,31,Pemerintah Negara,203488,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
3103,20,Wiraswasta,140764,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
29578,32,Wiraswasta,108116,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,60.0,1
18043,33,Wiraswasta,140206,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
9469,32,Pekerja Bebas Bukan Perusahan,56328,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,8.0,1
35156,41,Wiraswasta,275446,Pendidikan Tinggi,10,Berpisah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
45042,32,Wiraswasta,237582,D4,11,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,38.0,0
45602,23,Wiraswasta,265077,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,14770000.0,0.0,10.0,0
4165,29,Wiraswasta,446559,D3,12,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
23465,56,Pemerintah Negara,93415,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2176,60,Wiraswasta,123992,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
14160,27,Wiraswasta,160178,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
18546,21,Wiraswasta,111676,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
24044,51,Wiraswasta,205100,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,45.0,1
25432,48,Pemerintah Lokal,148549,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
14755,20,Wiraswasta,286391,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,30464000.0,0.0,20.0,0
19181,28,Wiraswasta,107411,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,0
2759,48,Wiraswasta,121124,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
12655,36,Pekerja Bebas Perusahaan,216711,SMA,9,Menikah,Ekesekutif Managerial,Laki2,1399986000.0,0.0,50.0,1
1661,44,Wiraswasta,110355,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
14330,67,?,129188,Doktor,16,Menikah,?,Laki2,280714000.0,0.0,5.0,1
16658,22,Wiraswasta,203182,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,0
12951,19,Wiraswasta,304469,10th,6,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,25.0,0
12888,33,Pekerja Bebas Bukan Perusahan,203784,D4,11,Menikah,Petani,Laki2,0.0,0.0,62.0,0
26362,32,Wiraswasta,79870,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Perempuan,36358000.0,0.0,40.0,0
21675,24,Wiraswasta,174138,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
15902,45,Pemerintah Provinsi,207107,D3,12,Cerai,Pemuka Agama,Laki2,0.0,29120000.0,40.0,0
25610,57,Pekerja Bebas Bukan Perusahan,225913,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,45.0,1
22457,21,Wiraswasta,270043,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,16.0,0
33745,23,?,172232,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,0
26712,70,Wiraswasta,89787,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,20.0,0
12508,37,Pekerja Bebas Perusahaan,342084,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
8461,38,Wiraswasta,108140,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,0
7762,18,Wiraswasta,423024,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,0
18215,53,Pemerintah Negara,151580,D4,11,Menikah,Spesialis,Laki2,61404000.0,0.0,40.0,1
